visit_id,completion_type
517073810_73108975963_306755,all_steps
517077367_98145025300_416507,all_steps
517091017_66887379106_786017,all_steps
517124198_67336680965_684843,all_steps
517204194_67263037688_883731,all_steps
517212663_66975733694_818815,all_steps
517224655_24105330804_165738,all_steps
517233694_79669697016_314006,all_steps
517247019_58988503777_366786,all_steps
517258577_49097481966_824450,all_steps
517261528_89509444923_815553,all_steps
517268334_16870511212_465151,all_steps
517289532_68789332590_692584,all_steps
517308829_12129956735_98523,all_steps
517319206_17145078746_744625,all_steps
517322854_2158515265_93125,all_steps
517332846_31579530238_227733,all_steps
517338166_50399239274_521523,all_steps
517348045_25021361195_386335,all_steps
517372250_80972601071_667289,all_steps
517382768_92065145699_139463,all_steps
517388412_99245884907_462985,all_steps
517388649_27851319159_955202,all_steps
517400716_12761890195_493962,all_steps
517401361_53525050824_72343,all_steps
51742760_47006258143_649670,all_steps
517461105_38264427181_469698,all_steps
517462006_40477584856_524713,all_steps
517463144_367839523_276445,all_steps
517464021_76567211803_828314,all_steps
517476344_53016184052_84243,all_steps
517489441_14061881158_214378,all_steps
517553106_18283705224_173378,all_steps
517576364_77584344254_725761,all_steps
517581851_89803632523_783222,all_steps
517585265_35043651413_760503,all_steps
517588927_33811156107_439998,all_steps
517590401_76283971052_654613,all_steps
517624546_81024589078_957712,all_steps
517635972_36615352251_15659,all_steps
517639272_74631240955_684257,all_steps
517654537_39447086364_444370,all_steps
517680489_90791046384_473223,all_steps
517682537_38981852641_663742,all_steps
517684825_36583001474_908656,all_steps
517714580_17525390504_513333,all_steps
517716356_21267444831_266209,all_steps
517722322_93767993282_743123,all_steps
517731141_9663773663_991223,all_steps
517732289_13767535057_550623,all_steps
517765172_86806067829_819639,all_steps
517787250_49975767133_760536,all_steps
517793675_9653558110_116341,all_steps
517824032_3376963390_512447,all_steps
517837422_49144537799_492284,all_steps
517839596_34240902068_742784,all_steps
517851083_99341528902_19738,all_steps
517852593_16853845297_994231,all_steps
517859960_55799688729_314749,all_steps
517860508_27882793665_984767,all_steps
517862166_78829284662_33163,all_steps
51786465_42639546817_949544,all_steps
517874560_76918431298_53475,all_steps
517879207_21561199840_282895,all_steps
517880967_80797918929_541598,all_steps
517887019_12004103789_230461,all_steps
517901918_50644693926_888154,all_steps
517917061_54207195114_975304,all_steps
517932199_27841062453_726792,all_steps
517945476_9299657385_578114,all_steps
517954556_1970386859_547395,all_steps
517964846_67345432207_371666,all_steps
517974847_16810480803_706118,all_steps
517982539_47497503649_41263,all_steps
518001435_53778569988_14437,all_steps
518006153_51978107712_379461,all_steps
518007762_85400537387_608277,all_steps
518011369_55578896466_134283,all_steps
518032165_29327306910_446727,all_steps
518035020_97894604340_302145,all_steps
518068330_90874948416_857308,all_steps
518077379_43512543408_609031,all_steps
518077871_58838540771_939441,all_steps
518091107_72016508059_131330,all_steps
518114916_54445925998_879677,all_steps
518116276_1576595948_826343,all_steps
518117338_23905860109_963235,all_steps
518120853_60469600815_749864,all_steps
518121455_89984443688_953486,all_steps
518123446_51791268740_689330,all_steps
518128498_79653454224_345330,all_steps
518130588_3278110352_727936,all_steps
5181619_45250552803_365864,all_steps
518166023_48717951728_994170,all_steps
518168343_12457704544_570935,all_steps
518169694_78198206583_192202,all_steps
51817345_8382069632_912184,all_steps
518186296_87928440515_891258,all_steps
518188670_88749223384_907567,all_steps
518197223_17578096033_791979,all_steps
518204938_37232594402_198756,all_steps
518212628_11505106742_146470,all_steps
518229563_12434218478_757941,all_steps
518242202_74158245902_770162,all_steps
518247654_86910523787_437933,all_steps
518250894_28117779243_664576,all_steps
518277981_69162475927_533386,all_steps
518285126_8572733997_709761,all_steps
518310747_75224285717_661716,all_steps
518314303_27912952022_174903,all_steps
518325931_68519060384_15120,all_steps
518331921_87915059761_928406,all_steps
51833681_2831716748_155880,all_steps
518352003_89279402244_418390,all_steps
518365110_93162924626_359524,all_steps
518391346_96285278422_175062,all_steps
518392169_86031518682_104766,all_steps
518395198_36157319049_396623,all_steps
518402806_31571282362_174614,all_steps
518423156_12978186228_257690,all_steps
51844507_66678898274_217936,all_steps
518449471_5361535311_756049,all_steps
518469011_30122352679_513466,all_steps
518491836_95752395840_666646,all_steps
518512929_5306987743_219985,all_steps
51853936_4251561986_994623,all_steps
518570172_96998468902_5788,all_steps
518570178_32519781251_409265,all_steps
518574525_98090073476_338480,all_steps
518579325_45144062590_49419,all_steps
518590638_22569091672_169007,all_steps
518593604_66625927630_803774,all_steps
518612602_24454347818_664176,all_steps
51862694_8202271855_916757,all_steps
518629552_64852444643_247954,all_steps
518719213_83051057905_16794,all_steps
518720410_9705390149_424730,all_steps
518723580_56139682074_100390,all_steps
518725713_7030376388_26108,all_steps
518725927_42732686144_812498,all_steps
518728693_88543524418_212162,all_steps
518741303_90941035063_974016,all_steps
518765866_56859685513_870872,all_steps
518767704_62372624552_901426,all_steps
518773411_72631841732_231523,all_steps
518785284_61518726464_160440,all_steps
518788827_75366637441_129079,all_steps
518799119_173595974_441691,all_steps
518800031_43267779026_272198,all_steps
518848692_94850667032_196154,all_steps
518863631_18748854770_45336,all_steps
51886768_27485084636_822161,all_steps
518877448_42608232008_306976,all_steps
5188891_87085658142_125853,all_steps
518909847_43702952793_337095,all_steps
518913191_72527039112_567033,all_steps
518921804_91065291905_941188,all_steps
518924746_52991061896_628756,all_steps
518958474_17124202484_232654,all_steps
518961608_27298322619_744346,all_steps
518977972_92224084042_903813,all_steps
518996148_59088914343_702203,all_steps
519002123_62739928753_361820,all_steps
519002274_45686557178_65995,all_steps
519005854_74813360818_810954,all_steps
519036652_53092061812_953559,all_steps
51905017_46248520815_104235,all_steps
519088490_51575653796_885996,all_steps
519089704_19864985005_150841,all_steps
519098263_36061665594_768486,all_steps
519124272_84522972562_431395,all_steps
519129112_34720462103_673667,all_steps
519132112_67459264077_762280,all_steps
519139822_65612096593_490832,all_steps
519139946_63849951210_983481,all_steps
519151449_1493873959_873735,all_steps
519194498_91413510080_945251,all_steps
519203464_38428238396_981081,all_steps
519210927_33388029953_494335,all_steps
519217234_25181288210_863060,all_steps
519227582_99367835090_116844,all_steps
519261112_57260878015_29324,all_steps
519261152_37601023400_365101,all_steps
519271523_66204517100_86507,all_steps
519275941_86868794242_935655,all_steps
519277536_69072962401_914994,all_steps
519278700_75430416932_542055,all_steps
519283647_96262987175_56196,all_steps
51928423_38005650175_937352,all_steps
519316666_40433830632_748078,all_steps
519321566_69062402640_684738,all_steps
51933047_90324198211_455595,all_steps
519331650_51713441647_788691,all_steps
519332997_37662935310_280010,all_steps
519335632_33318218446_164745,all_steps
519338810_16974886572_987218,all_steps
519351354_38014446789_527748,all_steps
51937950_12253923421_152764,all_steps
519383589_62507295771_83822,all_steps
519411315_29132232204_977495,all_steps
51942905_78419457367_975654,all_steps
519455793_13052166806_333444,all_steps
519458396_80697109730_378161,all_steps
519481480_68478418278_487840,all_steps
519500421_61553813012_959593,all_steps
519508037_17542958075_857077,all_steps
519513927_55819103104_690925,all_steps
519520890_53630972489_529944,all_steps
519528916_82319779849_296074,all_steps
519534985_23324284346_244642,all_steps
519543835_9607145794_216795,all_steps
519562563_59415531332_487322,all_steps
519562683_90623827910_540287,all_steps
519563782_34518434904_533905,all_steps
519567939_10070632965_438907,all_steps
519656029_19831891412_69878,all_steps
519714885_57637874562_745655,all_steps
519726035_22499194397_806055,all_steps
519730126_90117055408_809416,all_steps
519747031_366393593_814147,all_steps
519750339_80057118169_75108,all_steps
519762131_99138845718_735940,all_steps
519777415_84273079541_673357,all_steps
519801219_67476787997_706484,all_steps
519823666_28617609395_522444,all_steps
519823702_60871491952_706725,all_steps
519829080_87070610361_28391,all_steps
519837188_27316363374_819057,all_steps
519839772_16809366762_206035,all_steps
519854909_58950597049_784408,all_steps
519857408_96605911994_528596,all_steps
519868504_99026266349_190580,all_steps
519882892_40546745066_692740,all_steps
519887174_18833215499_954869,all_steps
519898666_2992997271_595385,all_steps
519923893_67650430411_551640,all_steps
519958656_77134652505_304403,all_steps
519964303_88823066966_6637,all_steps
51996481_14814740091_585828,all_steps
520010137_47894787941_120453,all_steps
520018911_32093829052_662203,all_steps
52002473_28955177183_343821,all_steps
52002476_73570181131_702969,all_steps
520041505_66997352479_834051,all_steps
520048972_52303525822_156736,all_steps
520086785_34394076324_584654,all_steps
520136637_41752983564_670560,all_steps
520150395_32614214785_148668,all_steps
52015813_2907742985_762801,all_steps
520173827_1304026941_356250,all_steps
520185678_42645034043_716667,all_steps
520228541_63377807779_545919,all_steps
520234626_99443410902_7970,all_steps
520239145_17539544269_892724,all_steps
520245109_59317634760_170993,all_steps
520251851_89792518444_751238,all_steps
520256450_87409606282_336475,all_steps
520291641_87422774469_716044,all_steps
520297433_33002159709_193586,all_steps
520303674_87611219648_820884,all_steps
520312287_11762751887_294250,all_steps
520324055_95822553069_454246,all_steps
520328268_26597398654_821763,all_steps
520352149_6011314424_526855,all_steps
520375780_11020648418_58200,all_steps
520377840_96409737737_647124,all_steps
52039033_34711287185_945675,all_steps
520404033_95259754128_199630,all_steps
520407538_76889942439_108213,all_steps
520456141_9015372749_456979,all_steps
520472775_16213421967_780481,all_steps
520479276_32263378051_142634,all_steps
520490670_74213152862_740948,all_steps
520494431_60940863372_783681,all_steps
520495252_38058893393_940197,all_steps
520496882_16178753874_827653,all_steps
520503962_54019294463_322758,all_steps
520538052_4129854181_127359,all_steps
520547099_20230816357_115648,all_steps
520553541_33413074631_575214,all_steps
520578313_67168760170_865159,all_steps
520581165_3343491961_922876,all_steps
520586439_97669205231_766881,all_steps
520597979_2124693153_362401,all_steps
520598596_63675572628_171434,all_steps
520618073_9445697235_851229,all_steps
520646957_62964715923_156681,all_steps
520664258_97212396393_344232,all_steps
520672234_6141129075_651431,all_steps
520679960_3046682663_748182,all_steps
520729655_19801898672_398443,all_steps
520787958_29374145291_491344,all_steps
520790291_11907913816_576633,all_steps
520795914_60167840132_195407,all_steps
520807350_33323999184_401340,all_steps
52080934_65565546032_821052,all_steps
520814400_11332151133_436936,all_steps
520832649_6023089439_646982,all_steps
52084452_19127517558_924535,all_steps
5208449_74069433844_959055,all_steps
52084519_61244320045_104276,all_steps
520855556_47145376813_899822,all_steps
520884068_44450415750_875010,all_steps
520890700_78181721748_452575,all_steps
520895113_248242823_456714,all_steps
520908877_62458636731_430474,all_steps
520924016_76262717245_447934,all_steps
52092673_96120465324_668533,all_steps
520930694_81969448184_522591,all_steps
52093842_96256573865_861374,all_steps
520951722_79387412542_46434,all_steps
520963174_37104909764_816936,all_steps
